Date,Open,High,Low,Close,Adj Close,Volume
2018-03-20,31315.419922,31576.050781,31183.400391,31549.929688,31549.929688,1746878600
2018-03-21,31811.980469,31978.140625,31381.539063,31414.519531,31414.519531,2309098300
2018-03-22,31575.929688,31686.669922,31018.439453,31071.050781,31071.050781,2103533300
2018-03-23,29930.230469,30320.310547,29930.230469,30309.289063,30309.289063,3522395400
2018-03-26,30267.070313,30548.769531,29995.160156,30548.769531,30548.769531,2317282800
2018-03-27,30985.750000,30985.750000,30738.759766,30790.830078,30790.830078,2049855800
2018-03-28,30510.380859,30637.210938,30022.529297,30022.529297,30022.529297,2209028300
2018-03-29,30154.179688,30252.949219,29819.630859,30093.380859,30093.380859,2167328200
2018-04-03,29927.880859,30269.279297,29755.359375,30180.099609,30180.099609,1908642500
2018-04-04,30244.220703,30329.080078,29518.689453,29518.689453,29518.689453,1816082600
2018-04-06,29750.240234,29980.560547,29608.330078,29844.939453,29844.939453,1698284100
2018-04-09,30104.320313,30514.800781,29909.369141,30229.580078,30229.580078,1841272200
2018-04-10,30205.089844,30806.859375,30163.089844,30728.740234,30728.740234,2270263700
2018-04-11,30761.230469,31021.119141,30723.070313,30897.710938,30897.710938,2291863000
2018-04-12,31094.109375,31094.109375,30637.140625,30831.279297,30831.279297,1754477200
2018-04-13,31076.759766,31076.759766,30707.769531,30808.380859,30808.380859,1406304600
2018-04-16,30849.720703,30849.720703,30190.750000,30315.589844,30315.589844,1827774700
2018-04-17,30354.890625,30477.789063,30012.699219,30062.750000,30062.750000,1916884600
2018-04-18,30469.949219,30487.169922,29979.400391,30284.250000,30284.250000,2001652800
2018-04-19,30532.949219,30761.470703,30451.000000,30708.439453,30708.439453,2221670500
2018-04-20,30647.939453,30848.470703,30355.789063,30418.330078,30418.330078,1661298600
2018-04-23,30327.029297,30481.859375,30184.449219,30254.400391,30254.400391,1516737400
2018-04-24,30353.830078,30665.099609,30335.289063,30636.240234,30636.240234,1741299100
2018-04-25,30486.859375,30507.189453,30244.160156,30328.150391,30328.150391,1674472500
2018-04-26,30378.150391,30463.419922,29871.199219,30007.679688,30007.679688,1765452500
2018-04-27,30300.830078,30336.000000,30019.119141,30280.669922,30280.669922,1610929100
2018-04-30,30530.400391,30853.130859,30483.910156,30808.449219,30808.449219,1923280800
2018-05-02,30782.210938,30824.769531,30570.810547,30723.880859,30723.880859,1643135500
2018-05-03,30405.480469,30432.070313,30118.650391,30313.369141,30313.369141,1736327100
2018-05-04,30316.980469,30341.460938,29859.300781,29926.500000,29926.500000,1754754700
2018-05-07,30102.060547,30138.330078,29791.869141,29994.259766,29994.259766,1441380300
2018-05-08,30123.769531,30444.220703,30123.769531,30402.810547,30402.810547,1623605700
2018-05-09,30452.160156,30568.759766,30346.619141,30536.140625,30536.140625,1360669300
2018-05-10,30716.970703,30851.300781,30712.929688,30809.220703,30809.220703,1534597300
2018-05-11,31151.800781,31277.390625,31032.439453,31122.060547,31122.060547,1627487900
2018-05-14,31498.359375,31592.560547,31423.570313,31541.080078,31541.080078,1794416600
2018-05-15,31573.179688,31573.179688,31152.029297,31152.029297,31152.029297,1566899600
2018-05-16,31014.720703,31218.080078,30818.779297,31110.199219,31110.199219,1348037300
2018-05-17,31416.710938,31416.710938,30942.150391,30942.150391,30942.150391,1499907300
2018-05-18,31033.970703,31148.060547,30904.679688,31047.910156,31047.910156,1722070700
2018-05-21,31232.789063,31464.099609,31232.789063,31234.349609,31234.349609,1599624500
2018-05-23,31191.869141,31191.869141,30665.640625,30665.640625,30665.640625,2434017000
2018-05-24,30718.660156,30788.970703,30589.380859,30760.410156,30760.410156,1579074300
2018-05-25,30664.269531,30736.970703,30525.740234,30588.039063,30588.039063,1677533500
2018-05-28,30759.839844,30839.300781,30530.470703,30792.259766,30792.259766,1736227200
2018-05-29,30647.259766,30713.320313,30454.179688,30484.580078,30484.580078,1658628600
2018-05-30,30109.369141,30241.230469,29964.339844,30056.789063,30056.789063,2407803400
2018-05-31,30274.179688,30533.580078,30148.429688,30468.560547,30468.560547,4110003600
2018-06-01,30548.779297,30581.119141,30363.490234,30492.910156,30492.910156,2778527900
2018-06-04,30836.769531,31012.919922,30743.179688,30997.980469,30997.980469,1836620100
2018-06-05,31009.470703,31188.929688,30896.109375,31093.449219,31093.449219,1722042700
2018-06-06,31162.019531,31332.419922,31161.369141,31259.099609,31259.099609,1465410700
2018-06-07,31464.630859,31521.130859,31369.279297,31512.630859,31512.630859,1937967000
2018-06-08,31435.259766,31435.259766,30874.099609,30958.210938,30958.210938,1721286300
2018-06-11,31016.519531,31134.029297,30898.570313,31063.699219,31063.699219,1323340300
2018-06-12,31029.849609,31242.859375,30944.970703,31103.060547,31103.060547,1378992000
2018-06-13,30990.369141,31023.730469,30688.259766,30725.150391,30725.150391,1630943500
2018-06-14,30684.070313,30777.960938,30349.960938,30440.169922,30440.169922,2128385000
2018-06-15,30411.070313,30519.289063,30259.109375,30309.490234,30309.490234,2336474000
2018-06-19,29999.009766,30012.039063,29332.279297,29468.150391,29468.150391,3563935000
2018-06-20,29478.460938,29944.300781,29406.199219,29696.169922,29696.169922,2235041100
2018-06-21,29764.050781,29882.269531,29285.710938,29296.050781,29296.050781,2026711800
2018-06-22,29215.539063,29436.839844,29089.390625,29338.699219,29338.699219,2153358900
2018-06-25,29326.119141,29403.359375,28895.400391,28961.390625,28961.390625,2300773700
2018-06-26,28881.179688,29034.230469,28505.089844,28881.400391,28881.400391,2528392900
2018-06-27,28957.640625,28988.830078,28342.820313,28356.259766,28356.259766,2572195600
2018-06-28,28368.009766,28567.289063,28169.099609,28497.320313,28497.320313,2569401700
2018-06-29,28463.849609,28962.289063,28463.849609,28955.109375,28955.109375,2390149600
2018-07-03,28617.000000,28617.000000,27990.449219,28545.570313,28545.570313,3283196100
2018-07-04,28546.320313,28642.339844,28141.279297,28241.669922,28241.669922,2102178600
2018-07-05,28101.849609,28320.900391,27830.750000,28182.089844,28182.089844,1879594600
2018-07-06,28254.369141,28554.210938,27925.330078,28315.619141,28315.619141,2018289300
2018-07-09,28606.160156,28821.539063,28518.519531,28688.500000,28688.500000,1877898300
2018-07-10,28900.710938,28981.929688,28682.250000,28682.250000,28682.250000,1667619300
